"id","device_id","timestamp","latitude","longitude","level","asu","rsrp","rssi","dbm","rsrq","network_type","operator","cell_id","physical_cell_id","tracking_area_code","created_at"
"621","3a0d6425e3f9d60e","2025-11-27 09:45:37.669524","29.9411662","31.0666736","0","18","-122","0","-122","-18","LTE","Vodafone","-","103","65535","2025-11-27 09:45:37.84146"
"622","3a0d6425e3f9d60e","2025-11-27 09:45:37.693195","29.9411662","31.0666736","0","19","-121","0","-121","-19","LTE","Vodafone","-","103","65535","2025-11-27 09:45:37.866659"
"623","3a0d6425e3f9d60e","2025-11-27 09:45:37.739218","29.9411662","31.0666736","0","18","-122","0","-122","-18","LTE","Vodafone","-","103","65535","2025-11-27 09:45:37.906801"
"624","3a0d6425e3f9d60e","2025-11-27 09:45:37.863347","29.9411662","31.0666736","0","18","-122","0","-122","-18","LTE","Vodafone","-","103","65535","2025-11-27 09:45:39.236502"
"625","3a0d6425e3f9d60e","2025-11-27 09:45:38.474078","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:45:39.585299"
"626","3a0d6425e3f9d60e","2025-11-27 09:45:40.613393","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:45:40.781412"
"627","3a0d6425e3f9d60e","2025-11-27 09:45:42.419585","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:45:42.588857"
"628","3a0d6425e3f9d60e","2025-11-27 09:45:44.431677","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:45:44.605031"
"629","3a0d6425e3f9d60e","2025-11-27 09:45:46.385972","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:45:46.559674"
"630","3a0d6425e3f9d60e","2025-11-27 09:45:48.360406","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:45:48.532253"
"631","3a0d6425e3f9d60e","2025-11-27 09:45:50.440371","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:45:50.608091"
"632","3a0d6425e3f9d60e","2025-11-27 09:45:52.376065","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:45:52.545424"
"633","3a0d6425e3f9d60e","2025-11-27 09:45:54.382155","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:45:54.555326"
"634","3a0d6425e3f9d60e","2025-11-27 09:45:56.432871","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:45:56.606674"
"635","3a0d6425e3f9d60e","2025-11-27 09:45:58.379975","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:45:58.551781"
"636","3a0d6425e3f9d60e","2025-11-27 09:46:00.450034","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:46:00.61764"
"637","3a0d6425e3f9d60e","2025-11-27 09:46:02.388973","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:46:02.558275"
"638","3a0d6425e3f9d60e","2025-11-27 09:46:04.396232","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:46:04.569552"
"639","3a0d6425e3f9d60e","2025-11-27 09:46:06.414216","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:46:06.591073"
"640","3a0d6425e3f9d60e","2025-11-27 09:46:08.375135","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:46:08.547168"
"641","3a0d6425e3f9d60e","2025-11-27 09:46:10.417239","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:46:10.58517"
"642","3a0d6425e3f9d60e","2025-11-27 09:46:12.374735","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:46:12.545961"
"643","3a0d6425e3f9d60e","2025-11-27 09:46:14.403325","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:46:14.576425"
"644","3a0d6425e3f9d60e","2025-11-27 09:46:16.374272","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:46:16.548357"
"645","3a0d6425e3f9d60e","2025-11-27 09:46:18.49074","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:46:18.662644"
"646","3a0d6425e3f9d60e","2025-11-27 09:46:21.375501","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-27 09:46:21.543794"
"647","3a0d6425e3f9d60e","2025-11-27 09:46:22.44743","0","0","0","0","0","0","0","0","HSPA+","Vodafone","-","0","0","2025-11-27 09:46:22.61682"
"648","3a0d6425e3f9d60e","2025-11-27 09:46:24.415198","0","0","0","0","0","0","0","0","HSPA+","Vodafone","-","0","0","2025-11-27 09:46:24.588374"
"649","3a0d6425e3f9d60e","2025-11-27 09:46:26.406825","0","0","0","0","0","0","0","0","HSPA+","Vodafone","-","0","0","2025-11-27 09:46:26.580832"
"650","3a0d6425e3f9d60e","2025-11-27 09:46:29.426391","0","0","0","0","0","0","0","0","HSPA+","Vodafone","-","0","0","2025-11-27 09:46:29.598464"
"651","3a0d6425e3f9d60e","2025-11-27 09:46:30.391073","0","0","0","0","0","0","0","0","HSPA+","Vodafone","-","0","0","2025-11-27 09:46:30.559505"
"652","5476990e5eb3c2c7","2025-12-02 07:16:50.929778","30.0386334","30.9759742","3","54","-86","-51","-86","-14","LTE","Egyptian and Proud","-","317","0","2025-12-02 07:16:51.098666"
"653","5476990e5eb3c2c7","2025-12-02 07:16:54.769071","30.0386334","30.9759742","3","53","-87","-53","-87","-15","LTE","Egyptian and Proud","-","317","0","2025-12-02 07:16:54.936523"
"654","3a0d6425e3f9d60e","2025-12-02 10:16:40.349267","0","0","1","30","-110","-95","-110","-18","LTE","Vodafone","-","290","65535","2025-12-02 10:16:40.527149"
"655","3a0d6425e3f9d60e","2025-12-02 10:16:44.034895","0","0","2","43","-97","-85","-97","-12","LTE","Vodafone","-","289","21320","2025-12-02 10:16:44.207682"
"656","3a0d6425e3f9d60e","2025-12-02 10:16:46.046667","0","0","2","37","-103","-89","-103","-17","LTE","Vodafone","-","103","65535","2025-12-02 10:16:46.219409"
"657","3a0d6425e3f9d60e","2025-12-02 10:17:12.19455","0","0","2","38","-102","-91","-102","-12","LTE","Vodafone","-","289","21320","2025-12-02 10:17:12.362838"
"658","3a0d6425e3f9d60e","2025-12-02 10:17:15.907988","0","0","2","44","-96","-79","-96","-16","LTE","Vodafone","-","419","65535","2025-12-02 10:17:16.076143"
"659","3a0d6425e3f9d60e","2025-12-02 10:17:17.86963","0","0","2","40","-100","0","-100","-18","LTE","Vodafone","-","290","65535","2025-12-02 10:17:18.037917"
"660","3a0d6425e3f9d60e","2025-12-02 10:17:19.8761","0","0","3","49","-91","-81","-91","-11","LTE","Vodafone","-","289","21320","2025-12-02 10:17:20.048995"
"661","3a0d6425e3f9d60e","2025-12-02 10:17:21.868935","0","0","3","50","-90","-79","-90","-11","LTE","Vodafone","-","289","21320","2025-12-02 10:17:22.037188"
"662","3a0d6425e3f9d60e","2025-12-02 10:17:23.869653","0","0","2","44","-96","-77","-96","-19","LTE","Vodafone","-","290","65535","2025-12-02 10:17:24.037552"
"663","3a0d6425e3f9d60e","2025-12-02 10:17:25.875746","0","0","3","50","-90","-77","-90","-14","LTE","Vodafone","-","289","21320","2025-12-02 10:17:26.043467"
"664","3a0d6425e3f9d60e","2025-12-02 10:17:27.867459","0","0","3","50","-90","-79","-90","-12","LTE","Vodafone","-","289","21320","2025-12-02 10:17:28.035609"
"665","3a0d6425e3f9d60e","2025-12-02 10:17:29.8679","0","0","2","42","-98","0","-98","-19","LTE","Vodafone","-","290","65535","2025-12-02 10:17:30.036214"
"666","3a0d6425e3f9d60e","2025-12-02 10:17:31.868511","0","0","3","47","-93","-79","-93","-17","LTE","Vodafone","-","419","65535","2025-12-02 10:17:32.041631"
"667","3a0d6425e3f9d60e","2025-12-02 10:17:33.870345","0","0","3","47","-93","-75","-93","-17","LTE","Vodafone","-","290","65535","2025-12-02 10:17:34.043521"
"668","3a0d6425e3f9d60e","2025-12-02 10:17:35.873364","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-02 10:17:36.046398"
"669","3a0d6425e3f9d60e","2025-12-02 10:17:37.914883","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-02 10:17:38.087824"
"670","3a0d6425e3f9d60e","2025-12-02 10:17:39.876406","0","0","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-02 10:17:40.04962"
"671","3a0d6425e3f9d60e","2025-12-02 10:17:41.871405","0","0","2","37","-103","0","-103","-19","LTE","Vodafone","-","290","65535","2025-12-02 10:17:42.044294"
"672","3a0d6425e3f9d60e","2025-12-02 10:17:43.845256","0","0","1","32","-108","0","-108","-19","LTE","Vodafone","-","419","65535","2025-12-02 10:17:44.018447"
"673","3a0d6425e3f9d60e","2025-12-02 10:17:45.854795","0","0","2","37","-103","-91","-103","-13","LTE","Vodafone","-","289","21320","2025-12-02 10:17:46.02763"
"674","3a0d6425e3f9d60e","2025-12-02 10:17:47.902662","0","0","1","28","-112","-95","-112","-18","LTE","Vodafone","-","419","65535","2025-12-02 10:17:48.075939"
"675","3a0d6425e3f9d60e","2025-12-02 10:17:49.8764","0","0","1","27","-113","0","-113","-20","LTE","Vodafone","-","419","65535","2025-12-02 10:17:50.049227"
"676","3a0d6425e3f9d60e","2025-12-02 10:17:51.874729","0","0","1","29","-111","0","-111","-19","LTE","Vodafone","-","419","65535","2025-12-02 10:17:52.04764"
"677","3a0d6425e3f9d60e","2025-12-02 10:17:53.994403","0","0","1","33","-107","0","-107","-20","LTE","Vodafone","-","419","65535","2025-12-02 10:17:54.162415"
"678","3a0d6425e3f9d60e","2025-12-02 10:17:55.892274","0","0","3","49","-91","-79","-91","-13","LTE","Vodafone","-","289","21320","2025-12-02 10:17:56.060376"
"679","3a0d6425e3f9d60e","2025-12-02 10:17:57.893178","0","0","1","31","-109","0","-109","-16","LTE","Vodafone","-","83","65535","2025-12-02 10:17:58.061086"
"680","3a0d6425e3f9d60e","2025-12-02 10:17:59.90799","0","0","2","37","-103","-87","-103","-17","LTE","Vodafone","-","419","65535","2025-12-02 10:18:00.080932"
"681","3a0d6425e3f9d60e","2025-12-03 08:27:50.539358","29.941137","31.0664716","1","34","-106","-91","-106","-14","LTE","Vodafone","-","103","21320","2025-12-03 08:27:50.709257"
"682","3a0d6425e3f9d60e","2025-12-03 08:27:54.249778","29.941137","31.0664716","2","37","-103","-89","-103","-15","LTE","Vodafone","-","103","21320","2025-12-03 08:27:54.419665"
"683","3a0d6425e3f9d60e","2025-12-03 08:27:56.282112","29.941137","31.0664716","1","31","-109","0","-109","-18","LTE","Vodafone","-","102","65535","2025-12-03 08:27:56.451967"
"684","3a0d6425e3f9d60e","2025-12-03 08:27:58.280853","29.941137","31.0664716","1","28","-112","0","-112","-18","LTE","Vodafone","-","102","65535","2025-12-03 08:27:58.450628"
"685","3a0d6425e3f9d60e","2025-12-03 08:28:00.201141","29.941137","31.0664716","2","35","-105","-93","-105","-12","LTE","Vodafone","-","103","21320","2025-12-03 08:28:00.371078"
"686","3a0d6425e3f9d60e","2025-12-03 08:28:02.28909","29.941137","31.0664716","1","26","-114","0","-114","-19","LTE","Vodafone","-","102","65535","2025-12-03 08:28:02.458772"
"687","3a0d6425e3f9d60e","2025-12-03 08:28:04.199702","29.941137","31.0664716","1","26","-114","0","-114","-20","LTE","Vodafone","-","18","65535","2025-12-03 08:28:04.369532"
"688","3a0d6425e3f9d60e","2025-12-03 08:28:06.285762","29.941137","31.0664716","1","33","-107","0","-107","-19","LTE","Vodafone","-","102","65535","2025-12-03 08:28:06.455732"
"689","3a0d6425e3f9d60e","2025-12-03 08:28:08.215402","29.941137","31.0664716","1","27","-113","0","-113","-19","LTE","Vodafone","-","102","65535","2025-12-03 08:28:08.38591"
"690","3a0d6425e3f9d60e","2025-12-03 08:28:10.242378","29.941137","31.0664716","1","28","-112","0","-112","-18","LTE","Vodafone","-","18","65535","2025-12-03 08:28:10.412209"
"691","3a0d6425e3f9d60e","2025-12-03 08:28:12.293407","29.941137","31.0664716","0","24","-116","0","-116","-20","LTE","Vodafone","-","102","65535","2025-12-03 08:28:12.463263"
"692","3a0d6425e3f9d60e","2025-12-03 08:28:14.287643","29.941137","31.0664716","2","36","-104","-91","-104","-12","LTE","Vodafone","-","103","21320","2025-12-03 08:28:14.457611"
"693","3a0d6425e3f9d60e","2025-12-03 08:28:16.206425","29.941137","31.0664716","1","25","-115","0","-115","-20","LTE","Vodafone","-","102","65535","2025-12-03 08:28:16.445668"
"694","3a0d6425e3f9d60e","2025-12-03 08:28:18.238647","29.941137","31.0664716","1","32","-108","0","-108","-16","LTE","Vodafone","-","18","65535","2025-12-03 08:28:18.408672"
"695","3a0d6425e3f9d60e","2025-12-03 08:28:20.2232","29.941137","31.0664716","2","37","-103","0","-103","-15","LTE","Vodafone","-","18","65535","2025-12-03 08:28:20.3932"
"696","3a0d6425e3f9d60e","2025-12-03 08:28:22.198168","29.941137","31.0664716","2","40","-100","-87","-100","-13","LTE","Vodafone","-","103","21320","2025-12-03 08:28:22.368072"
"697","3a0d6425e3f9d60e","2025-12-03 08:28:24.288422","29.941137","31.0664716","2","35","-105","0","-105","-20","LTE","Vodafone","-","18","65535","2025-12-03 08:28:24.458478"
"698","3a0d6425e3f9d60e","2025-12-03 08:28:26.239037","29.941137","31.0664716","2","44","-96","-79","-96","-16","LTE","Vodafone","-","103","21320","2025-12-03 08:28:26.408878"
"699","3a0d6425e3f9d60e","2025-12-03 08:28:28.243339","29.941137","31.0664716","3","52","-88","-73","-88","-15","LTE","Vodafone","-","103","21320","2025-12-03 08:28:28.413275"
"700","3a0d6425e3f9d60e","2025-12-03 08:28:30.282881","29.941137","31.0664716","3","51","-89","-77","-89","-13","LTE","Vodafone","-","103","21320","2025-12-03 08:28:30.452811"
"701","3a0d6425e3f9d60e","2025-12-03 08:28:32.199458","29.941137","31.0664716","3","47","-93","-81","-93","-14","LTE","Vodafone","-","103","21320","2025-12-03 08:28:32.370667"
"702","3a0d6425e3f9d60e","2025-12-03 08:28:34.277602","29.941137","31.0664716","2","43","-97","-85","-97","-13","LTE","Vodafone","-","103","21320","2025-12-03 08:28:34.447553"
"703","3a0d6425e3f9d60e","2025-12-03 08:28:36.287539","29.941137","31.0664716","2","36","-104","0","-104","-19","LTE","Vodafone","-","102","65535","2025-12-03 08:28:36.45764"
"704","3a0d6425e3f9d60e","2025-12-03 08:28:38.200308","29.941137","31.0664716","3","45","-95","-83","-95","-12","LTE","Vodafone","-","103","21320","2025-12-03 08:28:38.448178"
"705","3a0d6425e3f9d60e","2025-12-03 08:28:40.200909","29.941137","31.0664716","2","37","-103","-87","-103","-18","LTE","Vodafone","-","102","65535","2025-12-03 08:28:40.370828"
"706","3a0d6425e3f9d60e","2025-12-03 08:28:42.279653","29.941137","31.0664716","2","36","-104","0","-104","-18","LTE","Vodafone","-","102","65535","2025-12-03 08:28:42.449519"
"707","3a0d6425e3f9d60e","2025-12-03 08:28:44.19914","29.941137","31.0664716","2","35","-105","-87","-105","-19","LTE","Vodafone","-","102","65535","2025-12-03 08:28:44.369307"
"708","3a0d6425e3f9d60e","2025-12-03 08:28:46.195204","29.941137","31.0664716","1","33","-107","0","-107","-20","LTE","Vodafone","-","102","65535","2025-12-03 08:28:46.364914"
"709","3a0d6425e3f9d60e","2025-12-03 08:28:48.199418","29.941137","31.0664716","2","35","-105","0","-105","-20","LTE","Vodafone","-","102","65535","2025-12-03 08:28:48.369659"
"710","3a0d6425e3f9d60e","2025-12-03 08:28:50.196484","29.941137","31.0664716","2","35","-105","-87","-105","-18","LTE","Vodafone","-","102","65535","2025-12-03 08:28:50.366183"
"711","3a0d6425e3f9d60e","2025-12-03 08:28:52.196823","29.941137","31.0664716","2","42","-98","-87","-98","-11","LTE","Vodafone","-","103","21320","2025-12-03 08:28:52.366695"
"712","3a0d6425e3f9d60e","2025-12-03 08:28:54.185716","29.941137","31.0664716","1","34","-106","-87","-106","-19","LTE","Vodafone","-","102","65535","2025-12-03 08:28:54.355718"
"713","3a0d6425e3f9d60e","2025-12-03 08:28:56.244946","29.941137","31.0664716","1","31","-109","-91","-109","-18","LTE","Vodafone","-","102","65535","2025-12-03 08:28:56.414592"
"714","3a0d6425e3f9d60e","2025-12-03 08:28:58.279004","29.941137","31.0664716","1","30","-110","0","-110","-18","LTE","Vodafone","-","102","65535","2025-12-03 08:28:58.448706"
"715","3a0d6425e3f9d60e","2025-12-03 08:29:00.201271","29.941137","31.0664716","1","32","-108","0","-108","-17","LTE","Vodafone","-","102","65535","2025-12-03 08:29:00.371107"
"716","3a0d6425e3f9d60e","2025-12-03 08:29:02.240467","29.941137","31.0664716","3","45","-95","-83","-95","-12","LTE","Vodafone","-","103","21320","2025-12-03 08:29:02.410343"
"717","3a0d6425e3f9d60e","2025-12-03 08:29:04.285911","29.941137","31.0664716","2","39","-101","0","-101","-18","LTE","Vodafone","-","102","65535","2025-12-03 08:29:04.45571"
"718","3a0d6425e3f9d60e","2025-12-03 08:29:06.203977","29.941137","31.0664716","3","45","-95","-83","-95","-13","LTE","Vodafone","-","103","21320","2025-12-03 08:29:06.373836"
"719","3a0d6425e3f9d60e","2025-12-03 08:29:08.201269","29.941137","31.0664716","3","47","-93","-83","-93","-11","LTE","Vodafone","-","103","21320","2025-12-03 08:29:08.371142"
"720","3a0d6425e3f9d60e","2025-12-03 08:29:10.286689","29.941137","31.0664716","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 08:29:10.456876"
"721","3a0d6425e3f9d60e","2025-12-03 08:29:12.203827","29.941137","31.0664716","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 08:29:12.373826"
"722","3a0d6425e3f9d60e","2025-12-03 08:29:14.281163","29.941137","31.0664716","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 08:29:14.451033"
"723","3a0d6425e3f9d60e","2025-12-03 08:29:16.285457","29.941137","31.0664716","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 08:29:16.455305"
"724","3a0d6425e3f9d60e","2025-12-03 08:29:18.302799","29.941137","31.0664716","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 08:29:18.472687"
"725","3a0d6425e3f9d60e","2025-12-03 08:29:20.287201","29.941137","31.0664716","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 08:29:20.457803"
"726","3a0d6425e3f9d60e","2025-12-03 08:29:22.200936","29.941137","31.0664716","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 08:29:22.370542"
"727","3a0d6425e3f9d60e","2025-12-03 08:31:18.813626","29.9412493","31.0664985","2","38","-102","0","-102","-17","LTE","Vodafone","-","102","65535","2025-12-03 08:31:18.983499"
"728","3a0d6425e3f9d60e","2025-12-03 08:31:22.419809","29.9412493","31.0664985","3","47","-93","-83","-93","-10","LTE","Vodafone","-","103","21320","2025-12-03 08:31:22.589742"
"729","3a0d6425e3f9d60e","2025-12-03 08:31:24.436183","29.9412493","31.0664985","2","43","-97","-85","-97","-11","LTE","Vodafone","-","103","21320","2025-12-03 08:31:24.606018"
"730","3a0d6425e3f9d60e","2025-12-03 08:31:26.469015","29.9412493","31.0664985","2","43","-97","-85","-97","-12","LTE","Vodafone","-","103","21320","2025-12-03 08:31:26.639068"
"731","3a0d6425e3f9d60e","2025-12-03 08:31:28.419217","29.9412493","31.0664985","2","35","-105","-89","-105","-17","LTE","Vodafone","-","102","65535","2025-12-03 08:31:28.588887"
"732","3a0d6425e3f9d60e","2025-12-03 08:31:30.420916","29.9412493","31.0664985","2","36","-104","-87","-104","-16","LTE","Vodafone","-","102","65535","2025-12-03 08:31:30.590523"
"733","3a0d6425e3f9d60e","2025-12-03 08:31:32.422168","29.9412493","31.0664985","2","36","-104","0","-104","-18","LTE","Vodafone","-","102","65535","2025-12-03 08:31:32.592761"
"734","3a0d6425e3f9d60e","2025-12-03 08:31:34.434673","29.9412493","31.0664985","1","34","-106","-87","-106","-18","LTE","Vodafone","-","102","65535","2025-12-03 08:31:34.6045"
"735","3a0d6425e3f9d60e","2025-12-03 08:31:36.37853","29.9412493","31.0664985","2","36","-104","-87","-104","-17","LTE","Vodafone","-","102","65535","2025-12-03 08:31:36.548443"
"736","3a0d6425e3f9d60e","2025-12-03 08:31:38.392102","29.9412493","31.0664985","2","37","-103","0","-103","-16","LTE","Vodafone","-","102","65535","2025-12-03 08:31:38.562135"
"737","3a0d6425e3f9d60e","2025-12-03 08:31:40.476523","29.9412493","31.0664985","2","37","-103","0","-103","-16","LTE","Vodafone","-","102","65535","2025-12-03 08:31:40.648814"
"738","3a0d6425e3f9d60e","2025-12-03 08:31:42.476266","29.9412493","31.0664985","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 08:31:42.646203"
"739","3a0d6425e3f9d60e","2025-12-03 08:31:44.428526","29.9412493","31.0664985","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 08:31:44.598382"
"740","3a0d6425e3f9d60e","2025-12-03 08:31:46.419662","29.9412493","31.0664985","1","31","-109","0","-109","-18","LTE","Vodafone","-","102","65535","2025-12-03 08:31:46.589508"
"741","3a0d6425e3f9d60e","2025-12-03 08:31:48.440485","29.9412493","31.0664985","1","29","-111","0","-111","-20","LTE","Vodafone","-","102","65535","2025-12-03 08:31:48.610257"
"742","3a0d6425e3f9d60e","2025-12-03 08:31:50.425934","29.9412493","31.0664985","2","41","-99","-87","-99","-13","LTE","Vodafone","-","103","21320","2025-12-03 08:31:50.595696"
"743","3a0d6425e3f9d60e","2025-12-03 08:31:52.474507","29.9412493","31.0664985","2","39","-101","-91","-101","-11","LTE","Vodafone","-","103","21320","2025-12-03 08:31:52.644228"
"744","3a0d6425e3f9d60e","2025-12-03 08:31:54.463902","29.9412493","31.0664985","1","34","-106","0","-106","-19","LTE","Vodafone","-","102","65535","2025-12-03 08:31:54.633941"
"745","3a0d6425e3f9d60e","2025-12-03 08:31:56.42755","29.9412493","31.0664985","2","42","-98","-83","-98","-15","LTE","Vodafone","-","103","21320","2025-12-03 08:31:56.597536"
"746","3a0d6425e3f9d60e","2025-12-03 08:31:58.458548","29.9412493","31.0664985","2","41","-99","-85","-99","-15","LTE","Vodafone","-","103","21320","2025-12-03 08:31:58.628367"
"747","3a0d6425e3f9d60e","2025-12-03 08:32:00.560266","29.9412493","31.0664985","2","38","-102","-89","-102","-13","LTE","Vodafone","-","103","21320","2025-12-03 08:32:00.730159"
"748","3a0d6425e3f9d60e","2025-12-03 08:32:02.477173","29.9412493","31.0664985","1","33","-107","0","-107","-13","LTE","Vodafone","-","289","65535","2025-12-03 08:32:02.646945"
"749","3a0d6425e3f9d60e","2025-12-03 08:32:04.649408","29.9412493","31.0664985","1","32","-108","0","-108","-15","LTE","Vodafone","-","103","65535","2025-12-03 08:32:04.819205"
"750","3a0d6425e3f9d60e","2025-12-03 08:32:06.485211","29.9412493","31.0664985","1","27","-113","0","-113","-20","LTE","Vodafone","-","103","65535","2025-12-03 08:32:06.655073"
"751","3a0d6425e3f9d60e","2025-12-03 08:32:08.418582","29.9412493","31.0664985","1","26","-114","0","-114","-17","LTE","Vodafone","-","18","65535","2025-12-03 08:32:08.588423"
"752","3a0d6425e3f9d60e","2025-12-03 08:32:10.451907","29.9412493","31.0664985","1","26","-114","0","-114","-20","LTE","Vodafone","-","279","65535","2025-12-03 08:32:10.621784"
"753","3a0d6425e3f9d60e","2025-12-03 08:32:12.473987","29.9412493","31.0664985","2","39","-101","-89","-101","-12","LTE","Vodafone","-","289","21320","2025-12-03 08:32:12.643823"
"754","3a0d6425e3f9d60e","2025-12-03 08:32:14.597405","29.9412493","31.0664985","1","30","-110","0","-110","-16","LTE","Vodafone","-","279","65535","2025-12-03 08:32:14.767373"
"755","3a0d6425e3f9d60e","2025-12-03 08:32:16.407749","29.9412493","31.0664985","1","32","-108","-93","-108","-16","LTE","Vodafone","-","279","65535","2025-12-03 08:32:16.577724"
"756","3a0d6425e3f9d60e","2025-12-03 08:32:18.48491","29.9412493","31.0664985","2","43","-97","-87","-97","-11","LTE","Vodafone","-","18","21320","2025-12-03 08:32:18.654818"
"757","3a0d6425e3f9d60e","2025-12-03 08:32:20.446055","29.9412493","31.0664985","1","31","-109","0","-109","-20","LTE","Vodafone","-","289","65535","2025-12-03 08:32:20.616006"
"758","3a0d6425e3f9d60e","2025-12-03 08:32:22.432041","29.9412493","31.0664985","1","29","-111","0","-111","-18","LTE","Vodafone","-","289","65535","2025-12-03 08:32:22.601897"
"759","3a0d6425e3f9d60e","2025-12-03 08:32:24.429842","29.9412493","31.0664985","1","31","-109","0","-109","-20","LTE","Vodafone","-","289","65535","2025-12-03 08:32:24.599497"
"760","3a0d6425e3f9d60e","2025-12-03 08:32:26.708543","29.9412493","31.0664985","1","29","-111","0","-111","-20","LTE","Vodafone","-","289","65535","2025-12-03 08:32:26.880774"
"761","3a0d6425e3f9d60e","2025-12-03 08:32:28.415762","29.9412493","31.0664985","1","33","-107","0","-107","-16","LTE","Vodafone","-","289","65535","2025-12-03 08:32:28.585673"
"762","3a0d6425e3f9d60e","2025-12-03 08:32:30.460417","29.9412493","31.0664985","1","31","-109","0","-109","-18","LTE","Vodafone","-","279","65535","2025-12-03 08:32:30.630353"
"763","3a0d6425e3f9d60e","2025-12-03 08:32:32.389953","29.9412493","31.0664985","2","35","-105","0","-105","-18","LTE","Vodafone","-","289","65535","2025-12-03 08:32:32.559631"
"764","3a0d6425e3f9d60e","2025-12-03 08:32:34.388956","29.9412493","31.0664985","2","35","-105","0","-105","-17","LTE","Vodafone","-","279","65535","2025-12-03 08:32:34.558847"
"765","3a0d6425e3f9d60e","2025-12-03 08:32:36.381242","29.9412493","31.0664985","2","39","-101","0","-101","-18","LTE","Vodafone","-","18","65535","2025-12-03 08:32:36.551073"
"766","3a0d6425e3f9d60e","2025-12-03 08:32:38.383939","29.9412493","31.0664985","2","38","-102","-89","-102","-15","LTE","Vodafone","-","289","65535","2025-12-03 08:32:38.55391"
"767","3a0d6425e3f9d60e","2025-12-03 08:32:40.395355","29.9412493","31.0664985","2","41","-99","0","-99","-10","LTE","Vodafone","-","18","65535","2025-12-03 08:32:40.565379"
"768","3a0d6425e3f9d60e","2025-12-03 08:32:42.427824","29.9412493","31.0664985","2","35","-105","0","-105","-13","LTE","Vodafone","-","279","65535","2025-12-03 08:32:42.597754"
"769","3a0d6425e3f9d60e","2025-12-03 08:32:44.432538","29.9412493","31.0664985","2","38","-102","0","-102","-17","LTE","Vodafone","-","279","65535","2025-12-03 08:32:44.602767"
"770","3a0d6425e3f9d60e","2025-12-03 08:32:46.354784","29.9412493","31.0664985","2","38","-102","-85","-102","-15","LTE","Vodafone","-","279","65535","2025-12-03 08:32:46.524973"
"771","3a0d6425e3f9d60e","2025-12-03 08:32:48.378385","29.9412493","31.0664985","2","37","-103","0","-103","-18","LTE","Vodafone","-","289","65535","2025-12-03 08:32:48.548259"
"772","3a0d6425e3f9d60e","2025-12-03 08:32:50.363493","29.9412493","31.0664985","1","29","-111","0","-111","-20","LTE","Vodafone","-","279","65535","2025-12-03 08:32:50.533795"
"773","3a0d6425e3f9d60e","2025-12-03 08:32:52.457068","29.9412493","31.0664985","1","29","-111","0","-111","-19","LTE","Vodafone","-","279","65535","2025-12-03 08:32:52.627429"
"774","3a0d6425e3f9d60e","2025-12-03 08:32:54.369699","29.9412493","31.0664985","1","31","-109","0","-109","-20","LTE","Vodafone","-","175","65535","2025-12-03 08:32:54.540122"
